,path,name
0,MS4/data/CelebA/img_align_celeba/000001.jpg,2880
1,MS4/data/CelebA/img_align_celeba/000002.jpg,2937
2,MS4/data/CelebA/img_align_celeba/000003.jpg,8692
3,MS4/data/CelebA/img_align_celeba/000004.jpg,5805
4,MS4/data/CelebA/img_align_celeba/000005.jpg,9295
5,MS4/data/CelebA/img_align_celeba/000006.jpg,4153
6,MS4/data/CelebA/img_align_celeba/000007.jpg,9040
7,MS4/data/CelebA/img_align_celeba/000008.jpg,6369
8,MS4/data/CelebA/img_align_celeba/000009.jpg,3332
9,MS4/data/CelebA/img_align_celeba/000010.jpg,612
10,MS4/data/CelebA/img_align_celeba/000011.jpg,2807
11,MS4/data/CelebA/img_align_celeba/000012.jpg,7779
12,MS4/data/CelebA/img_align_celeba/000013.jpg,3785
13,MS4/data/CelebA/img_align_celeba/000014.jpg,7081
14,MS4/data/CelebA/img_align_celeba/000015.jpg,1854
15,MS4/data/CelebA/img_align_celeba/000016.jpg,4905
16,MS4/data/CelebA/img_align_celeba/000017.jpg,667
17,MS4/data/CelebA/img_align_celeba/000018.jpg,2464
18,MS4/data/CelebA/img_align_celeba/000019.jpg,2929
19,MS4/data/CelebA/img_align_celeba/000020.jpg,2782
20,MS4/data/CelebA/img_align_celeba/000021.jpg,181
21,MS4/data/CelebA/img_align_celeba/000022.jpg,6642
22,MS4/data/CelebA/img_align_celeba/000023.jpg,1
23,MS4/data/CelebA/img_align_celeba/000024.jpg,9290
24,MS4/data/CelebA/img_align_celeba/000025.jpg,7578
25,MS4/data/CelebA/img_align_celeba/000026.jpg,10046
26,MS4/data/CelebA/img_align_celeba/000027.jpg,4128
27,MS4/data/CelebA/img_align_celeba/000028.jpg,3670
28,MS4/data/CelebA/img_align_celeba/000029.jpg,3422
29,MS4/data/CelebA/img_align_celeba/000030.jpg,8216
30,MS4/data/CelebA/img_align_celeba/000031.jpg,9181
31,MS4/data/CelebA/img_align_celeba/000032.jpg,268
32,MS4/data/CelebA/img_align_celeba/000033.jpg,7600
33,MS4/data/CelebA/img_align_celeba/000034.jpg,1603
34,MS4/data/CelebA/img_align_celeba/000035.jpg,5512
35,MS4/data/CelebA/img_align_celeba/000036.jpg,3272
36,MS4/data/CelebA/img_align_celeba/000037.jpg,8744
37,MS4/data/CelebA/img_align_celeba/000038.jpg,4407
38,MS4/data/CelebA/img_align_celeba/000039.jpg,6446
39,MS4/data/CelebA/img_align_celeba/000040.jpg,2088
40,MS4/data/CelebA/img_align_celeba/000041.jpg,1058
41,MS4/data/CelebA/img_align_celeba/000042.jpg,5230
42,MS4/data/CelebA/img_align_celeba/000043.jpg,5239
43,MS4/data/CelebA/img_align_celeba/000044.jpg,2079
44,MS4/data/CelebA/img_align_celeba/000045.jpg,4125
45,MS4/data/CelebA/img_align_celeba/000046.jpg,6318
46,MS4/data/CelebA/img_align_celeba/000047.jpg,9177
47,MS4/data/CelebA/img_align_celeba/000048.jpg,4310
48,MS4/data/CelebA/img_align_celeba/000049.jpg,6817
49,MS4/data/CelebA/img_align_celeba/000050.jpg,1058
50,MS4/data/CelebA/img_align_celeba/000051.jpg,1446
51,MS4/data/CelebA/img_align_celeba/000052.jpg,3896
52,MS4/data/CelebA/img_align_celeba/000053.jpg,9397
53,MS4/data/CelebA/img_align_celeba/000054.jpg,8443
54,MS4/data/CelebA/img_align_celeba/000055.jpg,4883
55,MS4/data/CelebA/img_align_celeba/000056.jpg,545
56,MS4/data/CelebA/img_align_celeba/000057.jpg,10144
57,MS4/data/CelebA/img_align_celeba/000058.jpg,2879
58,MS4/data/CelebA/img_align_celeba/000059.jpg,6204
59,MS4/data/CelebA/img_align_celeba/000060.jpg,6880
60,MS4/data/CelebA/img_align_celeba/000061.jpg,3316
61,MS4/data/CelebA/img_align_celeba/000062.jpg,1499
62,MS4/data/CelebA/img_align_celeba/000063.jpg,1539
63,MS4/data/CelebA/img_align_celeba/000064.jpg,3629
64,MS4/data/CelebA/img_align_celeba/000065.jpg,3046
65,MS4/data/CelebA/img_align_celeba/000066.jpg,3792
66,MS4/data/CelebA/img_align_celeba/000067.jpg,1175
67,MS4/data/CelebA/img_align_celeba/000068.jpg,5300
68,MS4/data/CelebA/img_align_celeba/000069.jpg,4627
69,MS4/data/CelebA/img_align_celeba/000070.jpg,3403
70,MS4/data/CelebA/img_align_celeba/000071.jpg,9289
71,MS4/data/CelebA/img_align_celeba/000072.jpg,5604
72,MS4/data/CelebA/img_align_celeba/000073.jpg,7880
73,MS4/data/CelebA/img_align_celeba/000074.jpg,266
74,MS4/data/CelebA/img_align_celeba/000075.jpg,640
75,MS4/data/CelebA/img_align_celeba/000076.jpg,184
76,MS4/data/CelebA/img_align_celeba/000077.jpg,13
77,MS4/data/CelebA/img_align_celeba/000078.jpg,8671
78,MS4/data/CelebA/img_align_celeba/000079.jpg,6625
79,MS4/data/CelebA/img_align_celeba/000080.jpg,3286
80,MS4/data/CelebA/img_align_celeba/000081.jpg,9642
81,MS4/data/CelebA/img_align_celeba/000082.jpg,4407
82,MS4/data/CelebA/img_align_celeba/000083.jpg,2192
83,MS4/data/CelebA/img_align_celeba/000084.jpg,4385
84,MS4/data/CelebA/img_align_celeba/000085.jpg,5127
85,MS4/data/CelebA/img_align_celeba/000086.jpg,6145
86,MS4/data/CelebA/img_align_celeba/000087.jpg,5689
87,MS4/data/CelebA/img_align_celeba/000088.jpg,5578
88,MS4/data/CelebA/img_align_celeba/000089.jpg,5472
89,MS4/data/CelebA/img_align_celeba/000090.jpg,6622
90,MS4/data/CelebA/img_align_celeba/000091.jpg,4915
91,MS4/data/CelebA/img_align_celeba/000092.jpg,4876
92,MS4/data/CelebA/img_align_celeba/000093.jpg,7399
93,MS4/data/CelebA/img_align_celeba/000094.jpg,4960
94,MS4/data/CelebA/img_align_celeba/000095.jpg,2410
95,MS4/data/CelebA/img_align_celeba/000096.jpg,4262
96,MS4/data/CelebA/img_align_celeba/000097.jpg,6530
97,MS4/data/CelebA/img_align_celeba/000098.jpg,5927
98,MS4/data/CelebA/img_align_celeba/000099.jpg,8289
99,MS4/data/CelebA/img_align_celeba/000100.jpg,6746
100,MS4/data/CelebA/img_align_celeba/000101.jpg,4988
101,MS4/data/CelebA/img_align_celeba/000102.jpg,7191
102,MS4/data/CelebA/img_align_celeba/000103.jpg,273
103,MS4/data/CelebA/img_align_celeba/000104.jpg,4323
104,MS4/data/CelebA/img_align_celeba/000105.jpg,1946
105,MS4/data/CelebA/img_align_celeba/000106.jpg,5794
106,MS4/data/CelebA/img_align_celeba/000107.jpg,8833
107,MS4/data/CelebA/img_align_celeba/000108.jpg,4929
108,MS4/data/CelebA/img_align_celeba/000109.jpg,3325
109,MS4/data/CelebA/img_align_celeba/000110.jpg,4731
110,MS4/data/CelebA/img_align_celeba/000111.jpg,9474
111,MS4/data/CelebA/img_align_celeba/000112.jpg,5950
112,MS4/data/CelebA/img_align_celeba/000113.jpg,821
113,MS4/data/CelebA/img_align_celeba/000114.jpg,7256
114,MS4/data/CelebA/img_align_celeba/000115.jpg,6802
115,MS4/data/CelebA/img_align_celeba/000116.jpg,4887
116,MS4/data/CelebA/img_align_celeba/000117.jpg,2678
117,MS4/data/CelebA/img_align_celeba/000118.jpg,6938
118,MS4/data/CelebA/img_align_celeba/000119.jpg,9605
119,MS4/data/CelebA/img_align_celeba/000120.jpg,4500
120,MS4/data/CelebA/img_align_celeba/000121.jpg,3705
121,MS4/data/CelebA/img_align_celeba/000122.jpg,999
122,MS4/data/CelebA/img_align_celeba/000123.jpg,6892
123,MS4/data/CelebA/img_align_celeba/000124.jpg,7541
124,MS4/data/CelebA/img_align_celeba/000125.jpg,4225
125,MS4/data/CelebA/img_align_celeba/000126.jpg,206
126,MS4/data/CelebA/img_align_celeba/000127.jpg,7018
127,MS4/data/CelebA/img_align_celeba/000128.jpg,4963
128,MS4/data/CelebA/img_align_celeba/000129.jpg,59
129,MS4/data/CelebA/img_align_celeba/000130.jpg,167
130,MS4/data/CelebA/img_align_celeba/000131.jpg,7222
131,MS4/data/CelebA/img_align_celeba/000132.jpg,5173
132,MS4/data/CelebA/img_align_celeba/000133.jpg,6679
133,MS4/data/CelebA/img_align_celeba/000134.jpg,5609
134,MS4/data/CelebA/img_align_celeba/000135.jpg,2522
135,MS4/data/CelebA/img_align_celeba/000136.jpg,8593
136,MS4/data/CelebA/img_align_celeba/000137.jpg,3602
137,MS4/data/CelebA/img_align_celeba/000138.jpg,1278
138,MS4/data/CelebA/img_align_celeba/000139.jpg,5026
139,MS4/data/CelebA/img_align_celeba/000140.jpg,5151
140,MS4/data/CelebA/img_align_celeba/000141.jpg,4152
141,MS4/data/CelebA/img_align_celeba/000142.jpg,7624
142,MS4/data/CelebA/img_align_celeba/000143.jpg,5787
143,MS4/data/CelebA/img_align_celeba/000144.jpg,5777
144,MS4/data/CelebA/img_align_celeba/000145.jpg,8776
145,MS4/data/CelebA/img_align_celeba/000146.jpg,7147
146,MS4/data/CelebA/img_align_celeba/000147.jpg,3485
147,MS4/data/CelebA/img_align_celeba/000148.jpg,5626
